filename,V0_LAT,V0_LON,V1_LAT,V1_LON,V2_LAT,V2_LON,V3_LAT,V3_LON,Al_Si_ratio
01_ch2_cla_l1_20240701T132253195_20240701T132301195.fits,10.129,-128.836,8.7728,-128.85,8.762,-127.882,10.1182,-127.863,1.11
01_ch2_cla_l1_20240701T195138911_20240701T195146911.fits,-69.8207,48.9123,-70.8175,48.9741,-70.7966,50.7322,-69.8009,50.5831,0.25
01_ch2_cla_l1_20240701T130701195_20240701T130709196.fits,57.6432,-128.163,56.3359,-128.184,56.318,-126.55,57.6246,-126.472,0.15
01_ch2_cla_l1_20240701T165653826_20240701T165701826.fits,67.6595,-130.011,66.3853,-130.051,66.3605,-127.877,67.6334,-127.723,0.25
01_ch2_cla_l1_20240701T171229826_20240701T171237826.fits,20.843,-130.867,19.4875,-130.882,19.4759,-129.867,20.8312,-129.844,1.08
01_ch2_cla_l1_20240701T091355848_20240701T091403848.fits,57.3222,-126.025,56.0093,-126.045,55.9919,-124.414,57.3042,-124.338,1.07
01_ch2_cla_l1_20240701T090603848_20240701T090611848.fits,81.0685,-124.849,79.83,-125.013,79.7796,-120.308,81.0114,-119.513,1.03
01_ch2_cla_l1_20240701T091011848_20240701T091019848.fits,68.5634,-125.742,67.2823,-125.777,67.258,-123.505,68.5377,-123.344,0.53
01_ch2_cla_l1_20240701T110544112_20240701T110552112.fits,71.7674,-126.676,70.4991,-126.724,70.471,-124.135,71.7375,-123.918,0.2
01_ch2_cla_l1_20240701T154049767_20240701T154057767.fits,-54.3754,-131.334,-55.5693,-131.395,-55.585,-130.006,-54.3908,-129.982,0.75
01_ch2_cla_l1_20240701T165301826_20240701T165309826.fits,79.3667,-129.182,78.1312,-129.328,78.0852,-125.301,79.3155,-124.705,1.13
01_ch2_cla_l1_20240701T093235848_20240701T093243848.fits,1.4545,-126.771,0.1038,-126.787,0.0935,-125.836,1.4442,-125.819,0.24
01_ch2_cla_l1_20240701T154753767_20240701T154801767.fits,-76.1446,-133.903,-77.2508,-134.261,-77.2865,-131.108,-76.1775,-130.99,0.71
01_ch2_cla_l1_20240701T174925826_20240701T174933826.fits,-87.3747,56.5245,-88.4137,61.471,-88.1668,81.3597,-87.2189,69.6519,0.09
01_ch2_cla_l1_20240701T184114911_20240701T184122911.fits,76.0936,44.334,74.9591,44.6643,74.9919,47.4603,76.1291,47.3605,0.39
01_ch2_cla_l1_20240701T125045195_20240701T125053195.fits,74.009,48.3087,72.8768,48.5514,72.9039,51.0045,74.038,50.9362,0.19
01_ch2_cla_l1_20240701T124949195_20240701T124957195.fits,71.1265,48.888,70.005,49.0627,70.0279,51.1395,71.1507,51.0882,0.4
01_ch2_cla_l1_20240701T192314911_20240701T192322911.fits,-21.6327,-132.58,-22.9348,-132.604,-22.9465,-131.626,-21.6443,-131.611,0.8
01_ch2_cla_l1_20240701T185818911_20240701T185826911.fits,53.1477,-131.455,51.8365,-131.476,51.8194,-130.003,53.1301,-129.939,0.07
01_ch2_cla_l1_20240701T175029826_20240701T175037826.fits,-84.0614,52.3692,-85.1011,53.0824,-85.0172,60.2889,-83.9921,58.3337,0.39
01_ch2_cla_l1_20240701T131917196_20240701T131925196.fits,20.8969,-128.701,19.5381,-128.715,19.5268,-127.696,20.8855,-127.673,1.03
01_ch2_cla_l1_20240701T173101826_20240701T173109826.fits,-34.8787,-131.768,-36.1425,-131.798,-36.1549,-130.734,-34.8909,-130.718,0.66
01_ch2_cla_l1_20240701T092707848_20240701T092715848.fits,17.8103,-126.568,16.4476,-126.582,16.4368,-125.577,17.7994,-125.556,0.69
01_ch2_cla_l1_20240701T173453826_20240701T173501826.fits,-46.6436,-132.116,-47.8672,-132.161,-47.8813,-130.943,-46.6575,-130.924,0.18
01_ch2_cla_l1_20240701T125157196_20240701T125205196.fits,77.705,47.1787,76.5596,47.5851,76.5946,50.7597,77.7433,50.6514,1.18
01_ch2_cla_l1_20240701T150249767_20240701T150257767.fits,60.0202,-129.178,58.7215,-129.203,58.7022,-127.476,60.0002,-127.386,0.31
01_ch2_cla_l1_20240701T114744112_20240701T114752112.fits,-54.6678,-129.135,-55.858,-129.195,-55.8732,-127.802,-54.6826,-127.78,0.86
01_ch2_cla_l1_20240701T095211848_20240701T095219848.fits,-57.906,-128.2,-59.0823,-128.27,-59.0982,-126.778,-57.9216,-126.753,1.04
01_ch2_cla_l1_20240701T094403848_20240701T094411848.fits,-33.0848,-127.337,-34.3531,-127.364,-34.3644,-126.318,-33.0959,-126.303,0.2
01_ch2_cla_l1_20240701T194834911_20240701T194842911.fits,-79.4286,49.9085,-80.456,50.1284,-80.4124,53.7976,-79.3893,53.2192,1.14
01_ch2_cla_l1_20240701T144857767_20240701T144905767.fits,78.9478,45.4904,77.8001,45.9949,77.8394,49.5027,78.9913,49.3658,1.14
01_ch2_cla_l1_20240701T130429195_20240701T130437195.fits,65.2719,-127.975,63.9858,-128.006,63.9636,-125.992,65.2487,-125.866,0.5
01_ch2_cla_l1_20240701T094019848_20240701T094027848.fits,-21.7907,-127.115,-23.0935,-127.137,-23.1041,-126.158,-21.8012,-126.144,0.54
01_ch2_cla_l1_20240701T150953767_20240701T151001767.fits,38.808,-129.549,37.4651,-129.564,37.4518,-128.376,38.7945,-128.339,0.18
01_ch2_cla_l1_20240701T191338911_20240701T191346911.fits,7.2118,-132.13,5.8616,-132.145,5.8503,-131.19,7.2005,-131.171,0.67
01_ch2_cla_l1_20240701T105656112_20240701T105704112.fits,82.5624,45.1659,81.4017,46.226,81.4571,51.3141,82.6265,51.0559,0.51
01_ch2_cla_l1_20240701T125357196_20240701T125405195.fits,83.8212,42.3699,82.6616,43.8824,82.7278,49.8655,83.8999,49.4878,1.03
01_ch2_cla_l1_20240701T153425767_20240701T153433767.fits,-34.8621,-130.669,-36.1255,-130.699,-36.1377,-129.636,-34.874,-129.62,0.81
01_ch2_cla_l1_20240701T111000112_20240701T111008112.fits,58.9046,-127.066,57.5982,-127.087,57.5799,-125.399,58.8856,-125.315,0.7
01_ch2_cla_l1_20240701T164645826_20240701T164653826.fits,82.6044,41.6138,81.4497,42.7148,81.508,47.7914,82.6719,47.4918,0.75
01_ch2_cla_l1_20240701T132829195_20240701T132837195.fits,-6.6536,-129.061,-7.9897,-129.078,-8.0002,-128.133,-6.6642,-128.118,0.24
01_ch2_cla_l1_20240701T195002911_20240701T195010911.fits,-74.8395,49.2879,-75.852,49.3944,-75.8232,51.8238,-74.8126,51.5535,1.01
01_ch2_cla_l1_20240701T194610911_20240701T194618911.fits,-86.9038,54.6276,-87.9471,58.0424,-87.7455,74.2481,-86.7669,65.9245,0.82
01_ch2_cla_l1_20240701T134901195_20240701T134909195.fits,-69.0986,-131.389,-70.2326,-131.548,-70.2562,-129.41,-69.1211,-129.357,0.78
01_ch2_cla_l1_20240701T152201767_20240701T152209767.fits,2.4991,-130.023,1.1508,-130.038,1.14,-129.089,2.4883,-129.072,0.59
01_ch2_cla_l1_20240701T135805196_20240701T135813196.fits,-81.6045,53.3971,-82.6319,53.7087,-82.5795,58.4442,-81.5585,57.5515,1.05
01_ch2_cla_l1_20240701T193306911_20240701T193314911.fits,-51.5962,-133.423,-52.8025,-133.479,-52.8183,-132.158,-51.6116,-132.134,0.38
01_ch2_cla_l1_20240701T110624112_20240701T110632112.fits,69.7533,-126.761,68.4785,-126.801,68.4528,-124.426,69.726,-124.247,0.34
01_ch2_cla_l1_20240701T154329767_20240701T154337767.fits,-62.5634,-131.845,-63.7253,-131.942,-63.7446,-130.244,-62.5819,-130.209,0.32
01_ch2_cla_l1_20240701T184434911_20240701T184442911.fits,86.2517,32.188,85.1112,36.0906,85.2179,45.1144,86.3922,43.9975,0.53
01_ch2_cla_l1_20240701T154457767_20240701T154505767.fits,-67.0815,-132.269,-68.2253,-132.404,-68.2477,-130.428,-67.1029,-130.381,1.15
01_ch2_cla_l1_20240701T171149826_20240701T171157826.fits,22.8374,-130.841,21.4825,-130.856,21.4707,-129.828,22.8256,-129.804,0.24
01_ch2_cla_l1_20240701T093715848_20240701T093723848.fits,-12.552,-126.966,-13.8778,-126.984,-13.8881,-126.032,-12.5623,-126.017,0.37
01_ch2_cla_l1_20240701T151825767_20240701T151833767.fits,13.2776,-129.882,11.921,-129.896,11.91,-128.917,13.2665,-128.897,0.02
01_ch2_cla_l1_20240701T100035848_20240701T100043848.fits,-83.8517,-135.366,-84.9096,-137.208,-84.9893,-129.792,-83.9176,-129.207,1.09
01_ch2_cla_l1_20240701T113048112_20240701T113056112.fits,-3.3785,-127.925,-4.721,-127.941,-4.7314,-126.996,-3.3888,-126.98,0.09
01_ch2_cla_l1_20240701T090739848_20240701T090747848.fits,76.2197,-125.368,74.964,-125.442,74.9289,-122.164,76.1815,-121.804,0.06
01_ch2_cla_l1_20240701T113752112_20240701T113800112.fits,-24.6473,-128.26,-25.9419,-128.283,-25.9528,-127.292,-24.6581,-127.278,0.1
01_ch2_cla_l1_20240701T134549195_20240701T134557195.fits,-59.242,-130.497,-60.4153,-130.575,-60.4325,-129.027,-59.2586,-128.999,0.52
01_ch2_cla_l1_20240701T145545767_20240701T145553767.fits,81.385,-127.841,80.1545,-128.044,80.1005,-123.237,81.3235,-122.37,0.35
01_ch2_cla_l1_20240701T171853826_20240701T171901826.fits,1.6839,-131.12,0.3374,-131.137,0.3265,-130.19,1.6729,-130.173,0.73
01_ch2_cla_l1_20240701T172725826_20240701T172733826.fits,-23.9808,-131.531,-25.277,-131.555,-25.2885,-130.567,-23.9923,-130.552,0.06
01_ch2_cla_l1_20240701T094539848_20240701T094547848.fits,-37.9431,-127.452,-39.1949,-127.483,-39.2066,-126.391,-37.9546,-126.376,1.0
01_ch2_cla_l1_20240701T153745767_20240701T153753767.fits,-45.0018,-130.955,-46.2304,-130.997,-46.2439,-129.809,-45.0151,-129.79,0.02
01_ch2_cla_l1_20240701T164525826_20240701T164533826.fits,78.5223,44.547,77.3779,45.0208,77.4166,48.396,78.5648,48.2622,0.8
01_ch2_cla_l1_20240701T192554911_20240701T192602911.fits,-29.692,-132.744,-30.972,-132.772,-30.9842,-131.75,-29.7041,-131.734,0.8
01_ch2_cla_l1_20240701T112944112_20240701T112952112.fits,-0.1801,-127.882,-1.5273,-127.897,-1.5377,-126.95,-0.1905,-126.933,1.12
01_ch2_cla_l1_20240701T105248112_20240701T105256112.fits,69.8478,50.2079,68.7297,50.3601,68.7508,52.3073,69.8701,52.2628,0.78
01_ch2_cla_l1_20240701T191618911_20240701T191626911.fits,-0.7803,-132.241,-2.1225,-132.259,-2.1336,-131.316,-0.7915,-131.299,1.1
01_ch2_cla_l1_20240701T130749195_20240701T130757195.fits,55.2519,-128.211,53.925,-128.23,53.9079,-126.682,55.2343,-126.612,0.15
01_ch2_cla_l1_20240701T094907848_20240701T094915848.fits,-48.5096,-127.772,-49.7225,-127.817,-49.7359,-126.572,-48.5227,-126.553,0.72
01_ch2_cla_l1_20240701T170845826_20240701T170853826.fits,32.0131,-130.72,30.6642,-130.735,30.6516,-129.631,32.0003,-129.601,0.2
01_ch2_cla_l1_20240701T150129767_20240701T150137767.fits,64.0373,-129.074,62.7499,-129.104,62.7283,-127.171,64.0147,-127.055,0.43
01_ch2_cla_l1_20240701T114424112_20240701T114432112.fits,-44.4757,-128.736,-45.7047,-128.775,-45.7176,-127.598,-44.4884,-127.581,0.14
01_ch2_cla_l1_20240701T085515848_20240701T085523848.fits,66.9549,51.6971,65.8466,51.8127,65.8648,53.5129,66.974,53.4783,1.14
01_ch2_cla_l1_20240701T111856112_20240701T111904112.fits,32.1276,-127.478,30.7727,-127.491,30.7606,-126.378,32.1154,-126.349,0.95
01_ch2_cla_l1_20240701T192634911_20240701T192642911.fits,-31.7111,-132.79,-32.985,-132.819,-32.9974,-131.782,-31.7234,-131.766,0.64
01_ch2_cla_l1_20240701T190410911_20240701T190418911.fits,35.5477,-131.746,34.2048,-131.762,34.1915,-130.621,35.5342,-130.587,0.99
01_ch2_cla_l1_20240701T191202911_20240701T191210911.fits,12.0028,-132.065,10.6498,-132.08,10.6383,-131.11,11.9913,-131.09,1.15
01_ch2_cla_l1_20240701T185106911_20240701T185114911.fits,74.8744,-130.661,73.6256,-130.743,73.5907,-127.751,74.8367,-127.436,0.51
01_ch2_cla_l1_20240701T175349826_20240701T175357826.fits,-73.6392,50.2065,-74.6456,50.294,-74.62,52.5129,-73.6152,52.2873,0.54
01_ch2_cla_l1_20240701T134109196_20240701T134117196.fits,-44.957,-129.852,-46.1849,-129.893,-46.1981,-128.707,-44.9699,-128.689,0.62
01_ch2_cla_l1_20240701T150657767_20240701T150705767.fits,47.5994,-129.417,46.2715,-129.434,46.2565,-128.092,47.584,-128.043,0.32
01_ch2_cla_l1_20240701T173757826_20240701T173805826.fits,-56.0233,-132.53,-57.212,-132.598,-57.2287,-131.157,-56.0396,-131.131,0.33
01_ch2_cla_l1_20240701T133125195_20240701T133133195.fits,-15.4734,-129.195,-16.7913,-129.215,-16.8021,-128.258,-15.4841,-128.243,0.86
01_ch2_cla_l1_20240701T111736112_20240701T111744112.fits,36.1158,-127.426,34.7651,-127.44,34.7525,-126.282,36.103,-126.249,1.0
01_ch2_cla_l1_20240701T111104112_20240701T111112112.fits,55.6979,-127.13,54.3835,-127.149,54.3665,-125.58,55.6804,-125.51,0.4
01_ch2_cla_l1_20240701T164741826_20240701T164749826.fits,85.4279,36.4912,84.2769,39.1809,84.3655,46.8752,85.5395,46.1474,0.08
01_ch2_cla_l1_20240701T155409767_20240701T155417767.fits,-83.2347,52.933,-84.2698,53.4462,-84.2002,59.5849,-83.1758,58.1392,0.17
01_ch2_cla_l1_20240701T134357195_20240701T134405195.fits,-53.5151,-130.186,-54.7107,-130.243,-54.7259,-128.88,-53.5299,-128.858,0.63
01_ch2_cla_l1_20240701T135501196_20240701T135509195.fits,-87.5663,-151.921,-88.4854,-167.915,-88.7853,-143.533,-87.7412,-136.615,0.24
01_ch2_cla_l1_20240701T153521767_20240701T153529767.fits,-37.6962,-130.74,-38.9504,-130.773,-38.9628,-129.681,-37.7085,-129.665,0.86
01_ch2_cla_l1_20240701T091243848_20240701T091251848.fits,60.9305,-125.951,59.6272,-125.973,59.6081,-124.19,60.9107,-124.097,0.87
01_ch2_cla_l1_20240701T090451848_20240701T090459848.fits,84.7116,-123.877,83.487,-124.304,83.4102,-117.144,84.6175,-115.122,0.44
01_ch2_cla_l1_20240701T185258911_20240701T185306911.fits,69.2241,-130.991,67.9571,-131.039,67.9303,-128.738,69.1958,-128.562,0.08
01_ch2_cla_l1_20240701T192426911_20240701T192434911.fits,-25.2564,-132.651,-26.5496,-132.676,-26.5613,-131.682,-25.2682,-131.666,1.15
01_ch2_cla_l1_20240701T194722911_20240701T194730911.fits,-83.1736,50.9965,-84.2129,51.5498,-84.1399,57.6694,-83.1117,56.1931,1.11
01_ch2_cla_l1_20240701T134237195_20240701T134245196.fits,-49.4351,-130.012,-50.6465,-130.06,-50.6606,-128.792,-49.4489,-128.773,1.09
01_ch2_cla_l1_20240701T195130911_20240701T195138911.fits,-70.2393,48.9371,-71.2375,49.0012,-71.2162,50.8013,-70.219,50.6458,0.97
01_ch2_cla_l1_20240701T173557826_20240701T173605826.fits,-49.9011,-132.241,-51.1128,-132.292,-51.1277,-131.01,-49.9156,-130.99,0.65
01_ch2_cla_l1_20240701T150937767_20240701T150945767.fits,39.6064,-129.538,38.2647,-129.553,38.2513,-128.353,39.5927,-128.316,0.84
01_ch2_cla_l1_20240701T130133195_20240701T130141195.fits,74.1332,-127.603,72.8751,-127.667,72.8431,-124.769,74.0989,-124.487,0.6
01_ch2_cla_l1_20240701T105432112_20240701T105440112.fits,75.2002,49.1293,74.0619,49.4096,74.0907,52.0647,75.2312,51.9896,0.97
01_ch2_cla_l1_20240701T192754911_20240701T192802911.fits,-35.7543,-132.889,-37.0155,-132.921,-37.0284,-131.848,-35.767,-131.832,0.4
01_ch2_cla_l1_20240701T114640112_20240701T114648112.fits,-51.4005,-128.987,-52.6034,-129.039,-52.6176,-127.73,-51.4144,-127.71,0.02
01_ch2_cla_l1_20240701T173637826_20240701T173645826.fits,-51.9396,-132.328,-53.1439,-132.384,-53.1593,-131.056,-51.9547,-131.034,0.8
01_ch2_cla_l1_20240701T173005826_20240701T173013826.fits,-32.0483,-131.7,-33.3212,-131.729,-33.3333,-130.689,-32.0603,-130.673,1.0
01_ch2_cla_l1_20240701T194946911_20240701T194954911.fits,-75.6747,49.373,-76.6898,49.4925,-76.6591,52.0836,-75.6461,51.7788,0.01
01_ch2_cla_l1_20240701T155841767_20240701T155849767.fits,-69.0334,50.9595,-70.023,51.0124,-70.0042,52.681,-69.0154,52.5488,0.31
01_ch2_cla_l1_20240701T150113767_20240701T150121767.fits,64.8415,-129.05,63.5565,-129.081,63.5343,-127.1,64.8183,-126.977,0.07
01_ch2_cla_l1_20240701T133341195_20240701T133349195.fits,-22.3068,-129.312,-23.6075,-129.334,-23.6185,-128.354,-22.3176,-128.339,1.16
01_ch2_cla_l1_20240701T130917195_20240701T130925195.fits,50.8334,-128.29,49.5101,-128.307,49.4944,-126.886,50.8173,-126.83,0.16
01_ch2_cla_l1_20240701T184842911_20240701T184850911.fits,82.1584,-129.628,80.9354,-129.898,80.8749,-124.733,82.0888,-123.687,0.45
01_ch2_cla_l1_20240701T113552112_20240701T113600112.fits,-18.6118,-128.154,-19.9225,-128.174,-19.9331,-127.208,-18.6223,-127.194,0.96
01_ch2_cla_l1_20240701T090859848_20240701T090907848.fits,72.1869,-125.599,70.9175,-125.646,70.8892,-123.0,72.1567,-122.774,0.34
01_ch2_cla_l1_20240701T174821826_20240701T174829826.fits,-87.9626,-159.909,-89.2081,-156.055,-88.5926,-144.749,-88.1863,-141.592,1.02
01_ch2_cla_l1_20240701T100227848_20240701T100235848.fits,-88.7721,102.474,-89.5131,90.4203,-89.6169,-176.511,-89.0566,132.988,0.2
01_ch2_cla_l1_20240701T110440112_20240701T110448112.fits,74.9936,-126.5,73.7361,-126.567,73.703,-123.523,74.9579,-123.213,1.04
01_ch2_cla_l1_20240701T165205826_20240701T165213826.fits,82.2012,-128.649,80.9759,-128.906,80.9163,-123.705,82.1325,-122.659,0.86
01_ch2_cla_l1_20240701T165437826_20240701T165445826.fits,74.5153,-129.661,73.2631,-129.735,73.2295,-126.793,74.4791,-126.494,1.0
01_ch2_cla_l1_20240701T172909826_20240701T172917826.fits,-29.2217,-131.637,-30.5029,-131.664,-30.5148,-130.645,-29.2335,-130.63,0.28
01_ch2_cla_l1_20240701T171733826_20240701T171741826.fits,5.6791,-131.066,4.3287,-131.082,4.3176,-130.128,5.668,-130.11,0.68
01_ch2_cla_l1_20240701T154313767_20240701T154321767.fits,-61.7433,-131.782,-62.9083,-131.874,-62.927,-130.215,-61.7614,-130.183,0.06
01_ch2_cla_l1_20240701T132813195_20240701T132821195.fits,-5.8532,-129.049,-7.1907,-129.067,-7.2012,-128.122,-5.8637,-128.107,0.43
01_ch2_cla_l1_20240701T152017767_20240701T152025767.fits,7.6907,-129.954,6.3374,-129.969,6.3265,-129.009,7.6799,-128.99,0.21
01_ch2_cla_l1_20240701T093347848_20240701T093355848.fits,-2.1421,-126.819,-3.4876,-126.835,-3.4979,-125.887,-2.1524,-125.872,0.19
01_ch2_cla_l1_20240701T191330911_20240701T191338911.fits,7.6112,-132.124,6.2606,-132.14,6.2494,-131.183,7.5999,-131.164,0.9
01_ch2_cla_l1_20240701T190522911_20240701T190530911.fits,31.9545,-131.797,30.6075,-131.812,30.5947,-130.711,31.9415,-130.68,0.88
01_ch2_cla_l1_20240701T113632112_20240701T113640112.fits,-20.6219,-128.188,-21.9275,-128.209,-21.9382,-127.236,-20.6325,-127.221,0.32
01_ch2_cla_l1_20240701T094651848_20240701T094659848.fits,-41.5942,-127.55,-42.833,-127.585,-42.8452,-126.45,-41.6062,-126.434,0.2
01_ch2_cla_l1_20240701T095043848_20240701T095051848.fits,-53.4064,-127.971,-54.5999,-128.027,-54.6145,-126.671,-53.4206,-126.65,0.52
01_ch2_cla_l1_20240701T184954911_20240701T185002911.fits,78.5136,-130.299,77.2776,-130.434,77.2335,-126.668,78.4651,-126.145,0.55
01_ch2_cla_l1_20240701T151609767_20240701T151617767.fits,20.0583,-129.795,18.7008,-129.809,18.6894,-128.798,20.0468,-128.775,1.06
01_ch2_cla_l1_20240701T115304112_20240701T115312112.fits,-71.0885,-130.55,-72.2125,-130.739,-72.2378,-128.406,-71.1125,-128.345,0.88
01_ch2_cla_l1_20240701T115536112_20240701T115544112.fits,-78.9299,-132.615,-80.0199,-133.16,-80.0626,-129.236,-78.9685,-129.063,1.2
01_ch2_cla_l1_20240701T152833767_20240701T152841767.fits,-17.1262,-130.314,-18.4399,-130.335,-18.4509,-129.374,-17.1371,-129.359,0.4
01_ch2_cla_l1_20240701T135629196_20240701T135637196.fits,-86.5918,56.5592,-87.6313,58.9103,-87.4684,73.2013,-86.4769,66.7994,0.75
01_ch2_cla_l1_20240701T134333195_20240701T134341195.fits,-52.2905,-130.13,-53.4905,-130.185,-53.5054,-128.853,-52.3049,-128.832,0.45
01_ch2_cla_l1_20240701T172541826_20240701T172549826.fits,-18.7509,-131.435,-20.0604,-131.456,-20.0716,-130.49,-18.7621,-130.475,0.81
01_ch2_cla_l1_20240701T110808112_20240701T110816112.fits,64.5243,-126.931,63.2336,-126.959,63.2122,-124.987,64.5019,-124.868,0.95
01_ch2_cla_l1_20240701T184626911_20240701T184634911.fits,89.0283,-115.012,87.8521,-124.146,87.6177,-104.895,88.5845,-82.6516,1.16
01_ch2_cla_l1_20240701T193058911_20240701T193106911.fits,-45.0822,-133.166,-46.3122,-133.21,-46.3264,-132.017,-45.0962,-131.998,0.73
01_ch2_cla_l1_20240701T145721767_20240701T145729767.fits,76.531,-128.471,75.2833,-128.561,75.2461,-125.246,76.4906,-124.863,0.92
01_ch2_cla_l1_20240701T113624112_20240701T113632112.fits,-20.2198,-128.181,-21.5263,-128.202,-21.5371,-127.23,-20.2304,-127.216,0.33
01_ch2_cla_l1_20240701T151201767_20240701T151209767.fits,32.4219,-129.636,31.0713,-129.65,31.0589,-128.54,32.4093,-128.509,0.09
01_ch2_cla_l1_20240701T190306911_20240701T190314911.fits,38.7434,-131.699,37.4048,-131.715,37.3911,-130.533,38.7294,-130.496,0.76
01_ch2_cla_l1_20240701T145457767_20240701T145505767.fits,83.8155,-127.175,82.5943,-127.548,82.5235,-121.263,83.7312,-119.695,0.85
01_ch2_cla_l1_20240701T131829195_20240701T131837195.fits,23.2892,-128.671,21.9307,-128.685,21.9193,-127.65,23.2777,-127.626,0.81
01_ch2_cla_l1_20240701T172149826_20240701T172157826.fits,-7.1169,-131.247,-8.4508,-131.265,-8.4617,-130.322,-7.1279,-130.306,0.11
01_ch2_cla_l1_20240701T090715848_20240701T090723848.fits,77.431,-125.273,76.1795,-125.361,76.1416,-121.82,77.3895,-121.393,0.04
01_ch2_cla_l1_20240701T152825767_20240701T152833767.fits,-16.7246,-130.308,-18.0393,-130.328,-18.0502,-129.368,-16.7354,-129.353,0.11
01_ch2_cla_l1_20240701T145329767_20240701T145337767.fits,88.2688,-121.217,87.0703,-124.564,86.8999,-109.672,87.9943,-98.0265,0.99
01_ch2_cla_l1_20240701T184002911_20240701T184010911.fits,72.3903,45.2786,71.2689,45.4862,71.2948,47.6982,72.4179,47.6324,0.28
01_ch2_cla_l1_20240701T100019848_20240701T100027848.fits,-83.0287,-134.329,-84.0935,-135.736,-84.1624,-129.311,-83.0871,-128.868,1.19
01_ch2_cla_l1_20240701T185610911_20240701T185618911.fits,59.5675,-131.311,58.2725,-131.338,58.2527,-129.639,59.547,-129.551,0.38
01_ch2_cla_l1_20240701T134325195_20240701T134333195.fits,-51.8821,-130.112,-53.0844,-130.166,-53.099,-128.844,-51.8965,-128.823,0.51
01_ch2_cla_l1_20240701T110048112_20240701T110056112.fits,86.7244,-123.346,85.5108,-124.393,85.3999,-114.256,86.5743,-109.72,0.53
01_ch2_cla_l1_20240701T154545767_20240701T154553767.fits,-69.5499,-132.575,-70.6838,-132.743,-70.7085,-130.557,-69.5734,-130.5,0.34
01_ch2_cla_l1_20240701T093739848_20240701T093747848.fits,-13.7553,-126.984,-15.0782,-127.003,-15.0886,-126.048,-13.7656,-126.034,0.97
01_ch2_cla_l1_20240701T110752112_20240701T110800112.fits,65.328,-126.909,64.0397,-126.938,64.0177,-124.915,65.305,-124.789,0.11
01_ch2_cla_l1_20240701T125549195_20240701T125557195.fits,88.911,-18.6138,88.1328,18.4886,88.4213,43.1062,89.5641,18.738,0.53
01_ch2_cla_l1_20240701T174957826_20240701T175005826.fits,-85.7211,53.648,-86.7645,55.1371,-86.6379,65.9183,-85.6247,61.9142,0.91
01_ch2_cla_l1_20240701T100403848_20240701T100411848.fits,-84.1955,56.3574,-85.2263,57.0012,-85.148,64.2896,-84.131,62.3676,0.78
